1;1;1;0;0;Florian Wirtz
2;1;2;0;0;Jamal Musiala
3;1;1;0;0;Kai Havertz
4;1;1;0;0;Niclas Füllkrug
5;1;1;0;0;Emre Can
6;2;1;0;0;Kwadwo Duah
7;2;1;0;0;Michel Aebischer
8;2;1;0;0;Breel Embolo
9;2;1;0;0;Xherdan Shaqiri
10;2;0;0;0;Granit Xhaka
11;3;1;0;0;Barnabás Varga
12;3;0;0;0;Dominik Szoboszlai
13;3;0;0;0;Roland Sallai
14;3;0;0;0;Bendegúz Bolla
15;3;0;0;0;Willi Orban
16;4;0;0;1;Ryan Porteous
17;4;1;0;0;Scott  McTominay
18;4;0;0;0;Andrew Robertson
19;4;0;0;0;Angus Gunn
20;4;0;0;0;John McGinn
