1;1;2;0;1;Németország
2;1;1;0;2;Svájc
3;1;1;2;0;Magyarország
4;1;0;2;1;Skócia
5;1;3;0;0;Spanyolország
6;1;1;1;1;Olaszország
7;1;0;1;2;Horvátország
8;1;0;2;1;Albánia
9;1;1;0;2;Anglia
10;1;0;0;3;Dánia
11;1;0;0;3;Szlovénia
12;1;0;1;2;Szerbia
13;1;2;1;0;Ausztria
14;1;1;0;2;Franciaország
15;1;1;1;1;Hollandia
16;1;0;2;1;Lengyelország
17;1;1;1;1;Románia
18;1;1;1;1;Belgium
19;1;1;1;1;Szlovákia
20;1;1;1;1;Ukrajna
21;1;2;1;0;Portugália
22;1;2;1;0;Törökország
23;1;1;1;1;Grúzia
24;1;0;2;1;Csehország
